link;model;waist;weight;hips;bust;height;attractive
http://www.maxmodels.pl/modelka-chudini.html;Chudini;0.5;0.638888889;0.4;0.724137931;0.868421053;0
http://www.maxmodels.pl/modelka-andzelaaaa.html;Andzelaaaa;0.566666667;0.833333333;0.4;0.172413793;0.894736842;1
http://www.maxmodels.pl/modelka-camillle.html;Camillle;0.1;0.277777778;0.32;0.24137931;0.894736842;1
http://www.maxmodels.pl/modelka-klaj.html;Klaj;0.3;0.527777778;0.4;0.24137931;0.894736842;0
http://www.maxmodels.pl/modelka-goldina.html;goldina;0.433333333;0.5;0.48;0.344827586;0.894736842;1
http://www.maxmodels.pl/modelka-naaoomi95.html;naaoomi95;0.333333333;0.5;0.4;0.413793103;0.894736842;1
http://www.maxmodels.pl/modelka-aleksandrakiera.html;AleksandraKiera;0.4;0.527777778;0.64;0.448275862;0.894736842;0
http://www.maxmodels.pl/modelka-lenaa95.html;Lenaa95;0.466666667;0.555555556;0.4;0.482758621;0.894736842;1
http://www.maxmodels.pl/modelka-inaina.html;inaina;0.233333333;0.555555556;0.32;0.551724138;0.894736842;0
http://www.maxmodels.pl/modelka-kasiadra.html;kasiadra;0.3;0.638888889;0.4;0.620689655;0.894736842;1
http://www.maxmodels.pl/modelka-kasienka33.html;kasienka33;0.566666667;0.694444444;0.24;0.344827586;0.921052632;0
http://www.maxmodels.pl/modelka-bialykruk.html;BialyKruk;0.433333333;0.555555556;0.56;0.517241379;0.921052632;0
http://www.maxmodels.pl/modelka-natka-gd.html;natka-gd;0.166666667;0.277777778;0.36;0.379310345;0.763157895;1
